comunitatsAut;provincia;municipi;tipus;periode;total;codi_postal;poblacio;any;mes
09 Cataluña;Tarragona;43007 Aleixar;Plazas por vivienda turística;2021M08;7;43007;Aleixar;2021;08
09 Cataluña;Tarragona;43007 Aleixar;Plazas por vivienda turística;2021M02;7;43007;Aleixar;2021;02
09 Cataluña;Tarragona;43007 Aleixar;Plazas por vivienda turística;2020M08;8;43007;Aleixar;2020;08
09 Cataluña;Tarragona;43008 Alfara de Carles;Viviendas turísticas;2024M11;10;43008;Alfara de Carles;2024;11
09 Cataluña;Tarragona;43008 Alfara de Carles;Viviendas turísticas;2024M08;10;43008;Alfara de Carles;2024;08
09 Cataluña;Tarragona;43008 Alfara de Carles;Viviendas turísticas;2024M02;7;43008;Alfara de Carles;2024;02
09 Cataluña;Tarragona;43008 Alfara de Carles;Viviendas turísticas;2023M08;6;43008;Alfara de Carles;2023;08
09 Cataluña;Tarragona;43008 Alfara de Carles;Viviendas turísticas;2023M02;5;43008;Alfara de Carles;2023;02
09 Cataluña;Tarragona;43008 Alfara de Carles;Viviendas turísticas;2022M08;5;43008;Alfara de Carles;2022;08
09 Cataluña;Tarragona;43008 Alfara de Carles;Viviendas turísticas;2022M02;4;43008;Alfara de Carles;2022;02
09 Cataluña;Tarragona;43008 Alfara de Carles;Viviendas turísticas;2021M08;6;43008;Alfara de Carles;2021;08
09 Cataluña;Tarragona;43008 Alfara de Carles;Viviendas turísticas;2021M02;6;43008;Alfara de Carles;2021;02
09 Cataluña;Tarragona;43008 Alfara de Carles;Viviendas turísticas;2020M08;8;43008;Alfara de Carles;2020;08
09 Cataluña;Tarragona;43008 Alfara de Carles;Plazas;2024M11;68;43008;Alfara de Carles;2024;11
09 Cataluña;Tarragona;43008 Alfara de Carles;Plazas;2024M08;69;43008;Alfara de Carles;2024;08
09 Cataluña;Tarragona;43008 Alfara de Carles;Plazas;2024M02;45;43008;Alfara de Carles;2024;02
09 Cataluña;Tarragona;43008 Alfara de Carles;Plazas;2023M08;41;43008;Alfara de Carles;2023;08
09 Cataluña;Tarragona;43008 Alfara de Carles;Plazas;2023M02;30;43008;Alfara de Carles;2023;02
09 Cataluña;Tarragona;43008 Alfara de Carles;Plazas;2022M08;32;43008;Alfara de Carles;2022;08
09 Cataluña;Tarragona;43008 Alfara de Carles;Plazas;2022M02;24;43008;Alfara de Carles;2022;02
09 Cataluña;Tarragona;43008 Alfara de Carles;Plazas;2021M08;49;43008;Alfara de Carles;2021;08
09 Cataluña;Tarragona;43008 Alfara de Carles;Plazas;2021M02;44;43008;Alfara de Carles;2021;02
09 Cataluña;Tarragona;43008 Alfara de Carles;Plazas;2020M08;58;43008;Alfara de Carles;2020;08
09 Cataluña;Tarragona;43008 Alfara de Carles;Plazas por vivienda turística;2024M11;6,8;43008;Alfara de Carles;2024;11
09 Cataluña;Tarragona;43008 Alfara de Carles;Plazas por vivienda turística;2024M08;6,9;43008;Alfara de Carles;2024;08
09 Cataluña;Tarragona;43008 Alfara de Carles;Plazas por vivienda turística;2024M02;6,43;43008;Alfara de Carles;2024;02
09 Cataluña;Tarragona;43008 Alfara de Carles;Plazas por vivienda turística;2023M08;6,83;43008;Alfara de Carles;2023;08
09 Cataluña;Tarragona;43008 Alfara de Carles;Plazas por vivienda turística;2023M02;6;43008;Alfara de Carles;2023;02
09 Cataluña;Tarragona;43008 Alfara de Carles;Plazas por vivienda turística;2022M08;6,4;43008;Alfara de Carles;2022;08
09 Cataluña;Tarragona;43008 Alfara de Carles;Plazas por vivienda turística;2022M02;6;43008;Alfara de Carles;2022;02
09 Cataluña;Tarragona;43008 Alfara de Carles;Plazas por vivienda turística;2021M08;8,17;43008;Alfara de Carles;2021;08
09 Cataluña;Tarragona;43008 Alfara de Carles;Plazas por vivienda turística;2021M02;7,33;43008;Alfara de Carles;2021;02
09 Cataluña;Tarragona;43008 Alfara de Carles;Plazas por vivienda turística;2020M08;7,25;43008;Alfara de Carles;2020;08
09 Cataluña;Tarragona;43009 Alforja;Viviendas turísticas;2024M11;11;43009;Alforja;2024;11
09 Cataluña;Tarragona;43009 Alforja;Viviendas turísticas;2024M08;15;43009;Alforja;2024;08
09 Cataluña;Tarragona;43009 Alforja;Viviendas turísticas;2024M02;12;43009;Alforja;2024;02
09 Cataluña;Tarragona;43009 Alforja;Viviendas turísticas;2023M08;12;43009;Alforja;2023;08
09 Cataluña;Tarragona;43009 Alforja;Viviendas turísticas;2023M02;11;43009;Alforja;2023;02
09 Cataluña;Tarragona;43009 Alforja;Viviendas turísticas;2022M08;10;43009;Alforja;2022;08
09 Cataluña;Tarragona;43009 Alforja;Viviendas turísticas;2022M02;6;43009;Alforja;2022;02
09 Cataluña;Tarragona;43009 Alforja;Viviendas turísticas;2021M08;10;43009;Alforja;2021;08
09 Cataluña;Tarragona;43009 Alforja;Viviendas turísticas;2021M02;10;43009;Alforja;2021;02
09 Cataluña;Tarragona;43009 Alforja;Viviendas turísticas;2020M08;12;43009;Alforja;2020;08
09 Cataluña;Tarragona;43009 Alforja;Plazas;2024M11;82;43009;Alforja;2024;11
09 Cataluña;Tarragona;43009 Alforja;Plazas;2024M08;123;43009;Alforja;2024;08
09 Cataluña;Tarragona;43009 Alforja;Plazas;2024M02;103;43009;Alforja;2024;02
09 Cataluña;Tarragona;43009 Alforja;Plazas;2023M08;128;43009;Alforja;2023;08
09 Cataluña;Tarragona;43009 Alforja;Plazas;2023M02;106;43009;Alforja;2023;02
09 Cataluña;Tarragona;43009 Alforja;Plazas;2022M08;93;43009;Alforja;2022;08
09 Cataluña;Tarragona;43009 Alforja;Plazas;2022M02;58;43009;Alforja;2022;02
09 Cataluña;Tarragona;43009 Alforja;Plazas;2021M08;87;43009;Alforja;2021;08
09 Cataluña;Tarragona;43009 Alforja;Plazas;2021M02;81;43009;Alforja;2021;02
09 Cataluña;Tarragona;43009 Alforja;Plazas;2020M08;98;43009;Alforja;2020;08
09 Cataluña;Tarragona;43009 Alforja;Plazas por vivienda turística;2024M11;7,45;43009;Alforja;2024;11
09 Cataluña;Tarragona;43009 Alforja;Plazas por vivienda turística;2024M08;8,2;43009;Alforja;2024;08
09 Cataluña;Tarragona;43009 Alforja;Plazas por vivienda turística;2024M02;8,58;43009;Alforja;2024;02
09 Cataluña;Tarragona;43009 Alforja;Plazas por vivienda turística;2023M08;10,67;43009;Alforja;2023;08
09 Cataluña;Tarragona;43009 Alforja;Plazas por vivienda turística;2023M02;9,64;43009;Alforja;2023;02
09 Cataluña;Tarragona;43009 Alforja;Plazas por vivienda turística;2022M08;9,3;43009;Alforja;2022;08
09 Cataluña;Tarragona;43009 Alforja;Plazas por vivienda turística;2022M02;9,67;43009;Alforja;2022;02
09 Cataluña;Tarragona;43009 Alforja;Plazas por vivienda turística;2021M08;8,7;43009;Alforja;2021;08
09 Cataluña;Tarragona;43009 Alforja;Plazas por vivienda turística;2021M02;8,1;43009;Alforja;2021;02
09 Cataluña;Tarragona;43009 Alforja;Plazas por vivienda turística;2020M08;8,17;43009;Alforja;2020;08
09 Cataluña;Tarragona;43010 Alió;Viviendas turísticas;2024M11;0;43010;Alió;2024;11
09 Cataluña;Tarragona;43010 Alió;Viviendas turísticas;2024M08;0;43010;Alió;2024;08
09 Cataluña;Tarragona;43010 Alió;Viviendas turísticas;2024M02;0;43010;Alió;2024;02
09 Cataluña;Tarragona;43010 Alió;Viviendas turísticas;2023M08;0;43010;Alió;2023;08
09 Cataluña;Tarragona;43010 Alió;Viviendas turísticas;2023M02;0;43010;Alió;2023;02
09 Cataluña;Tarragona;43010 Alió;Viviendas turísticas;2022M08;0;43010;Alió;2022;08
09 Cataluña;Tarragona;43010 Alió;Viviendas turísticas;2022M02;0;43010;Alió;2022;02
09 Cataluña;Tarragona;43010 Alió;Viviendas turísticas;2021M08;0;43010;Alió;2021;08
09 Cataluña;Tarragona;43010 Alió;Viviendas turísticas;2021M02;0;43010;Alió;2021;02
09 Cataluña;Tarragona;43010 Alió;Viviendas turísticas;2020M08;0;43010;Alió;2020;08
09 Cataluña;Tarragona;43010 Alió;Plazas;2024M11;0;43010;Alió;2024;11
09 Cataluña;Tarragona;43010 Alió;Plazas;2024M08;0;43010;Alió;2024;08
09 Cataluña;Tarragona;43010 Alió;Plazas;2024M02;0;43010;Alió;2024;02
09 Cataluña;Tarragona;43010 Alió;Plazas;2023M08;0;43010;Alió;2023;08
09 Cataluña;Tarragona;43010 Alió;Plazas;2023M02;0;43010;Alió;2023;02
09 Cataluña;Tarragona;43010 Alió;Plazas;2022M08;0;43010;Alió;2022;08
09 Cataluña;Tarragona;43010 Alió;Plazas;2022M02;0;43010;Alió;2022;02
09 Cataluña;Tarragona;43010 Alió;Plazas;2021M08;0;43010;Alió;2021;08
09 Cataluña;Tarragona;43010 Alió;Plazas;2021M02;0;43010;Alió;2021;02
09 Cataluña;Tarragona;43010 Alió;Plazas;2020M08;0;43010;Alió;2020;08
09 Cataluña;Tarragona;43010 Alió;Plazas por vivienda turística;2024M11;..;43010;Alió;2024;11
09 Cataluña;Tarragona;43010 Alió;Plazas por vivienda turística;2024M08;..;43010;Alió;2024;08
09 Cataluña;Tarragona;43010 Alió;Plazas por vivienda turística;2024M02;..;43010;Alió;2024;02
09 Cataluña;Tarragona;43010 Alió;Plazas por vivienda turística;2023M08;;43010;Alió;2023;08
09 Cataluña;Tarragona;43010 Alió;Plazas por vivienda turística;2023M02;;43010;Alió;2023;02
09 Cataluña;Tarragona;43010 Alió;Plazas por vivienda turística;2022M08;;43010;Alió;2022;08
09 Cataluña;Tarragona;43010 Alió;Plazas por vivienda turística;2022M02;;43010;Alió;2022;02
09 Cataluña;Tarragona;43010 Alió;Plazas por vivienda turística;2021M08;;43010;Alió;2021;08
09 Cataluña;Tarragona;43010 Alió;Plazas por vivienda turística;2021M02;;43010;Alió;2021;02
09 Cataluña;Tarragona;43010 Alió;Plazas por vivienda turística;2020M08;;43010;Alió;2020;08
09 Cataluña;Tarragona;43011 Almoster;Viviendas turísticas;2024M11;10;43011;Almoster;2024;11
09 Cataluña;Tarragona;43011 Almoster;Viviendas turísticas;2024M08;10;43011;Almoster;2024;08
09 Cataluña;Tarragona;43011 Almoster;Viviendas turísticas;2024M02;7;43011;Almoster;2024;02
09 Cataluña;Tarragona;43011 Almoster;Viviendas turísticas;2023M08;7;43011;Almoster;2023;08
09 Cataluña;Tarragona;43011 Almoster;Viviendas turísticas;2023M02;6;43011;Almoster;2023;02
09 Cataluña;Tarragona;43011 Almoster;Viviendas turísticas;2022M08;5;43011;Almoster;2022;08
09 Cataluña;Tarragona;43011 Almoster;Viviendas turísticas;2022M02;7;43011;Almoster;2022;02
09 Cataluña;Tarragona;43011 Almoster;Viviendas turísticas;2021M08;3;43011;Almoster;2021;08
09 Cataluña;Tarragona;43011 Almoster;Viviendas turísticas;2021M02;4;43011;Almoster;2021;02
09 Cataluña;Tarragona;43011 Almoster;Viviendas turísticas;2020M08;4;43011;Almoster;2020;08
09 Cataluña;Tarragona;43011 Almoster;Plazas;2024M11;93;43011;Almoster;2024;11
09 Cataluña;Tarragona;43011 Almoster;Plazas;2024M08;93;43011;Almoster;2024;08
09 Cataluña;Tarragona;43011 Almoster;Plazas;2024M02;73;43011;Almoster;2024;02
09 Cataluña;Tarragona;43011 Almoster;Plazas;2023M08;73;43011;Almoster;2023;08
09 Cataluña;Tarragona;43011 Almoster;Plazas;2023M02;73;43011;Almoster;2023;02
09 Cataluña;Tarragona;43011 Almoster;Plazas;2022M08;58;43011;Almoster;2022;08
09 Cataluña;Tarragona;43011 Almoster;Plazas;2022M02;82;43011;Almoster;2022;02
09 Cataluña;Tarragona;43011 Almoster;Plazas;2021M08;32;43011;Almoster;2021;08
09 Cataluña;Tarragona;43011 Almoster;Plazas;2021M02;34;43011;Almoster;2021;02
09 Cataluña;Tarragona;43011 Almoster;Plazas;2020M08;34;43011;Almoster;2020;08
09 Cataluña;Tarragona;43011 Almoster;Plazas por vivienda turística;2024M11;9,3;43011;Almoster;2024;11
09 Cataluña;Tarragona;43011 Almoster;Plazas por vivienda turística;2024M08;9,3;43011;Almoster;2024;08
09 Cataluña;Tarragona;43011 Almoster;Plazas por vivienda turística;2024M02;10,43;43011;Almoster;2024;02
09 Cataluña;Tarragona;43011 Almoster;Plazas por vivienda turística;2023M08;10,43;43011;Almoster;2023;08
09 Cataluña;Tarragona;43011 Almoster;Plazas por vivienda turística;2023M02;12,17;43011;Almoster;2023;02
09 Cataluña;Tarragona;43011 Almoster;Plazas por vivienda turística;2022M08;11,6;43011;Almoster;2022;08
09 Cataluña;Tarragona;43011 Almoster;Plazas por vivienda turística;2022M02;11,71;43011;Almoster;2022;02
09 Cataluña;Tarragona;43011 Almoster;Plazas por vivienda turística;2021M08;10,67;43011;Almoster;2021;08
09 Cataluña;Tarragona;43011 Almoster;Plazas por vivienda turística;2021M02;8,5;43011;Almoster;2021;02
09 Cataluña;Tarragona;43011 Almoster;Plazas por vivienda turística;2020M08;8,5;43011;Almoster;2020;08
09 Cataluña;Tarragona;43012 Altafulla;Viviendas turísticas;2024M11;112;43012;Altafulla;2024;11
09 Cataluña;Tarragona;43012 Altafulla;Viviendas turísticas;2024M08;158;43012;Altafulla;2024;08
09 Cataluña;Tarragona;43012 Altafulla;Viviendas turísticas;2024M02;138;43012;Altafulla;2024;02
09 Cataluña;Tarragona;43012 Altafulla;Viviendas turísticas;2023M08;140;43012;Altafulla;2023;08
09 Cataluña;Tarragona;43012 Altafulla;Viviendas turísticas;2023M02;101;43012;Altafulla;2023;02
09 Cataluña;Tarragona;43012 Altafulla;Viviendas turísticas;2022M08;127;43012;Altafulla;2022;08
09 Cataluña;Tarragona;43012 Altafulla;Viviendas turísticas;2022M02;115;43012;Altafulla;2022;02
09 Cataluña;Tarragona;43012 Altafulla;Viviendas turísticas;2021M08;141;43012;Altafulla;2021;08
09 Cataluña;Tarragona;43012 Altafulla;Viviendas turísticas;2021M02;119;43012;Altafulla;2021;02
09 Cataluña;Tarragona;43012 Altafulla;Viviendas turísticas;2020M08;136;43012;Altafulla;2020;08
09 Cataluña;Tarragona;43012 Altafulla;Plazas;2024M11;592;43012;Altafulla;2024;11
09 Cataluña;Tarragona;43012 Altafulla;Plazas;2024M08;834;43012;Altafulla;2024;08
09 Cataluña;Tarragona;43012 Altafulla;Plazas;2024M02;730;43012;Altafulla;2024;02
09 Cataluña;Tarragona;43012 Altafulla;Plazas;2023M08;735;43012;Altafulla;2023;08
09 Cataluña;Tarragona;43012 Altafulla;Plazas;2023M02;552;43012;Altafulla;2023;02
09 Cataluña;Tarragona;43012 Altafulla;Plazas;2022M08;693;43012;Altafulla;2022;08
09 Cataluña;Tarragona;43012 Altafulla;Plazas;2022M02;649;43012;Altafulla;2022;02
09 Cataluña;Tarragona;43012 Altafulla;Plazas;2021M08;766;43012;Altafulla;2021;08
09 Cataluña;Tarragona;43012 Altafulla;Plazas;2021M02;658;43012;Altafulla;2021;02
09 Cataluña;Tarragona;43012 Altafulla;Plazas;2020M08;751;43012;Altafulla;2020;08
09 Cataluña;Tarragona;43012 Altafulla;Plazas por vivienda turística;2024M11;5,29;43012;Altafulla;2024;11
09 Cataluña;Tarragona;43012 Altafulla;Plazas por vivienda turística;2024M08;5,28;43012;Altafulla;2024;08
09 Cataluña;Tarragona;43012 Altafulla;Plazas por vivienda turística;2024M02;5,29;43012;Altafulla;2024;02
09 Cataluña;Tarragona;43012 Altafulla;Plazas por vivienda turística;2023M08;5,25;43012;Altafulla;2023;08
09 Cataluña;Tarragona;43012 Altafulla;Plazas por vivienda turística;2023M02;5,47;43012;Altafulla;2023;02
09 Cataluña;Tarragona;43012 Altafulla;Plazas por vivienda turística;2022M08;5,46;43012;Altafulla;2022;08
09 Cataluña;Tarragona;43012 Altafulla;Plazas por vivienda turística;2022M02;5,64;43012;Altafulla;2022;02
09 Cataluña;Tarragona;43012 Altafulla;Plazas por vivienda turística;2021M08;5,43;43012;Altafulla;2021;08
09 Cataluña;Tarragona;43012 Altafulla;Plazas por vivienda turística;2021M02;5,53;43012;Altafulla;2021;02
09 Cataluña;Tarragona;43012 Altafulla;Plazas por vivienda turística;2020M08;5,52;43012;Altafulla;2020;08
09 Cataluña;Tarragona;43013 Ametlla de Mar;Viviendas turísticas;2024M11;921;43013;Ametlla de Mar;2024;11
09 Cataluña;Tarragona;43013 Ametlla de Mar;Viviendas turísticas;2024M08;1.062;43013;Ametlla de Mar;2024;08
09 Cataluña;Tarragona;43013 Ametlla de Mar;Viviendas turísticas;2024M02;966;43013;Ametlla de Mar;2024;02
09 Cataluña;Tarragona;43013 Ametlla de Mar;Viviendas turísticas;2023M08;960;43013;Ametlla de Mar;2023;08
09 Cataluña;Tarragona;43013 Ametlla de Mar;Viviendas turísticas;2023M02;841;43013;Ametlla de Mar;2023;02
09 Cataluña;Tarragona;43013 Ametlla de Mar;Viviendas turísticas;2022M08;847;43013;Ametlla de Mar;2022;08
09 Cataluña;Tarragona;43013 Ametlla de Mar;Viviendas turísticas;2022M02;773;43013;Ametlla de Mar;2022;02
09 Cataluña;Tarragona;43013 Ametlla de Mar;Viviendas turísticas;2021M08;849;43013;Ametlla de Mar;2021;08
09 Cataluña;Tarragona;43013 Ametlla de Mar;Viviendas turísticas;2021M02;739;43013;Ametlla de Mar;2021;02
09 Cataluña;Tarragona;43013 Ametlla de Mar;Viviendas turísticas;2020M08;903;43013;Ametlla de Mar;2020;08
09 Cataluña;Tarragona;43013 Ametlla de Mar;Plazas;2024M11;6.465;43013;Ametlla de Mar;2024;11
09 Cataluña;Tarragona;43013 Ametlla de Mar;Plazas;2024M08;7.436;43013;Ametlla de Mar;2024;08
09 Cataluña;Tarragona;43013 Ametlla de Mar;Plazas;2024M02;6.742;43013;Ametlla de Mar;2024;02
09 Cataluña;Tarragona;43013 Ametlla de Mar;Plazas;2023M08;6.697;43013;Ametlla de Mar;2023;08
09 Cataluña;Tarragona;43013 Ametlla de Mar;Plazas;2023M02;5.994;43013;Ametlla de Mar;2023;02
09 Cataluña;Tarragona;43013 Ametlla de Mar;Plazas;2022M08;6.067;43013;Ametlla de Mar;2022;08
09 Cataluña;Tarragona;43013 Ametlla de Mar;Plazas;2022M02;5.612;43013;Ametlla de Mar;2022;02
09 Cataluña;Tarragona;43013 Ametlla de Mar;Plazas;2021M08;6.010;43013;Ametlla de Mar;2021;08
09 Cataluña;Tarragona;43013 Ametlla de Mar;Plazas;2021M02;5.389;43013;Ametlla de Mar;2021;02
09 Cataluña;Tarragona;43013 Ametlla de Mar;Plazas;2020M08;6.541;43013;Ametlla de Mar;2020;08
09 Cataluña;Tarragona;43013 Ametlla de Mar;Plazas por vivienda turística;2024M11;7,02;43013;Ametlla de Mar;2024;11
09 Cataluña;Tarragona;43013 Ametlla de Mar;Plazas por vivienda turística;2024M08;7;43013;Ametlla de Mar;2024;08
09 Cataluña;Tarragona;43013 Ametlla de Mar;Plazas por vivienda turística;2024M02;6,98;43013;Ametlla de Mar;2024;02
09 Cataluña;Tarragona;43013 Ametlla de Mar;Plazas por vivienda turística;2023M08;6,98;43013;Ametlla de Mar;2023;08
09 Cataluña;Tarragona;43013 Ametlla de Mar;Plazas por vivienda turística;2023M02;7,13;43013;Ametlla de Mar;2023;02
09 Cataluña;Tarragona;43013 Ametlla de Mar;Plazas por vivienda turística;2022M08;7,16;43013;Ametlla de Mar;2022;08
09 Cataluña;Tarragona;43013 Ametlla de Mar;Plazas por vivienda turística;2022M02;7,26;43013;Ametlla de Mar;2022;02
09 Cataluña;Tarragona;43013 Ametlla de Mar;Plazas por vivienda turística;2021M08;7,08;43013;Ametlla de Mar;2021;08
09 Cataluña;Tarragona;43013 Ametlla de Mar;Plazas por vivienda turística;2021M02;7,29;43013;Ametlla de Mar;2021;02
09 Cataluña;Tarragona;43013 Ametlla de Mar;Plazas por vivienda turística;2020M08;7,24;43013;Ametlla de Mar;2020;08
09 Cataluña;Tarragona;43906 Ampolla;Viviendas turísticas;2024M11;298;43906;Ampolla;2024;11
09 Cataluña;Tarragona;43906 Ampolla;Viviendas turísticas;2024M08;337;43906;Ampolla;2024;08
09 Cataluña;Tarragona;43906 Ampolla;Viviendas turísticas;2024M02;305;43906;Ampolla;2024;02
09 Cataluña;Tarragona;43906 Ampolla;Viviendas turísticas;2023M08;333;43906;Ampolla;2023;08
09 Cataluña;Tarragona;43906 Ampolla;Viviendas turísticas;2023M02;266;43906;Ampolla;2023;02
09 Cataluña;Tarragona;43906 Ampolla;Viviendas turísticas;2022M08;301;43906;Ampolla;2022;08
09 Cataluña;Tarragona;43906 Ampolla;Viviendas turísticas;2022M02;273;43906;Ampolla;2022;02
09 Cataluña;Tarragona;43906 Ampolla;Viviendas turísticas;2021M08;308;43906;Ampolla;2021;08
09 Cataluña;Tarragona;43906 Ampolla;Viviendas turísticas;2021M02;282;43906;Ampolla;2021;02
09 Cataluña;Tarragona;43906 Ampolla;Viviendas turísticas;2020M08;359;43906;Ampolla;2020;08
09 Cataluña;Tarragona;43906 Ampolla;Plazas;2024M11;1.933;43906;Ampolla;2024;11
09 Cataluña;Tarragona;43906 Ampolla;Plazas;2024M08;2.179;43906;Ampolla;2024;08
09 Cataluña;Tarragona;43906 Ampolla;Plazas;2024M02;1.951;43906;Ampolla;2024;02
09 Cataluña;Tarragona;43906 Ampolla;Plazas;2023M08;2.097;43906;Ampolla;2023;08
09 Cataluña;Tarragona;43906 Ampolla;Plazas;2023M02;1.714;43906;Ampolla;2023;02
09 Cataluña;Tarragona;43906 Ampolla;Plazas;2022M08;1.958;43906;Ampolla;2022;08
09 Cataluña;Tarragona;43906 Ampolla;Plazas;2022M02;1.798;43906;Ampolla;2022;02
09 Cataluña;Tarragona;43906 Ampolla;Plazas;2021M08;2.029;43906;Ampolla;2021;08
09 Cataluña;Tarragona;43906 Ampolla;Plazas;2021M02;1.799;43906;Ampolla;2021;02
09 Cataluña;Tarragona;43906 Ampolla;Plazas;2020M08;2.370;43906;Ampolla;2020;08
09 Cataluña;Tarragona;43906 Ampolla;Plazas por vivienda turística;2024M11;6,49;43906;Ampolla;2024;11
09 Cataluña;Tarragona;43906 Ampolla;Plazas por vivienda turística;2024M08;6,47;43906;Ampolla;2024;08
09 Cataluña;Tarragona;43906 Ampolla;Plazas por vivienda turística;2024M02;6,4;43906;Ampolla;2024;02
09 Cataluña;Tarragona;43906 Ampolla;Plazas por vivienda turística;2023M08;6,3;43906;Ampolla;2023;08
09 Cataluña;Tarragona;43906 Ampolla;Plazas por vivienda turística;2023M02;6,44;43906;Ampolla;2023;02
09 Cataluña;Tarragona;43906 Ampolla;Plazas por vivienda turística;2022M08;6,5;43906;Ampolla;2022;08
09 Cataluña;Tarragona;43906 Ampolla;Plazas por vivienda turística;2022M02;6,59;43906;Ampolla;2022;02
09 Cataluña;Tarragona;43906 Ampolla;Plazas por vivienda turística;2021M08;6,59;43906;Ampolla;2021;08
09 Cataluña;Tarragona;43906 Ampolla;Plazas por vivienda turística;2021M02;6,38;43906;Ampolla;2021;02
09 Cataluña;Tarragona;43906 Ampolla;Plazas por vivienda turística;2020M08;6,6;43906;Ampolla;2020;08
09 Cataluña;Tarragona;43014 Amposta;Viviendas turísticas;2024M11;156;43014;Amposta;2024;11
09 Cataluña;Tarragona;43014 Amposta;Viviendas turísticas;2024M08;162;43014;Amposta;2024;08
09 Cataluña;Tarragona;43014 Amposta;Viviendas turísticas;2024M02;156;43014;Amposta;2024;02
09 Cataluña;Tarragona;43014 Amposta;Viviendas turísticas;2023M08;163;43014;Amposta;2023;08
09 Cataluña;Tarragona;43014 Amposta;Viviendas turísticas;2023M02;157;43014;Amposta;2023;02
09 Cataluña;Tarragona;43014 Amposta;Viviendas turísticas;2022M08;160;43014;Amposta;2022;08
09 Cataluña;Tarragona;43014 Amposta;Viviendas turísticas;2022M02;127;43014;Amposta;2022;02
09 Cataluña;Tarragona;43014 Amposta;Viviendas turísticas;2021M08;148;43014;Amposta;2021;08
09 Cataluña;Tarragona;43014 Amposta;Viviendas turísticas;2021M02;137;43014;Amposta;2021;02
