ambitTerritorial;nomTerritori;any;periode;habitatges;renda;tramPreus
Municipi;Navarcles;2022;gener-desembre;114;479.46;> 450 i <= 600 euros/mes
Municipi;Navàs;2022;gener-desembre;105;442.67;> 350 i <= 450 euros/mes
Municipi;Navata;2022;gener-desembre;30;723.33;> 600 euros/mes
Municipi;Nou de Gaià;2022;gener-desembre;9;424.78;> 350 i <= 450 euros/mes
Municipi;Nulles;2022;gener-desembre;10;527.0;> 450 i <= 600 euros/mes
Municipi;Òdena;2022;gener-desembre;27;490.93;> 450 i <= 600 euros/mes
Municipi;Olèrdola;2022;gener-desembre;34;669.85;> 600 euros/mes
Municipi;Olesa de Bonesvalls;2022;gener-desembre;12;622.51;> 600 euros/mes
Municipi;Olesa de Montserrat;2022;gener-desembre;321;638.45;> 600 euros/mes
Municipi;Oliana;2022;gener-desembre;17;378.18;> 350 i <= 450 euros/mes
Municipi;Olius;2022;gener-desembre;7;620.71;> 600 euros/mes
Municipi;Olivella;2022;gener-desembre;28;1026.76;> 600 euros/mes
Municipi;Olost;2022;gener-desembre;15;447.67;> 350 i <= 450 euros/mes
Municipi;Olot;2022;gener-desembre;816;496.2;> 450 i <= 600 euros/mes
Municipi;Olvan;2022;gener-desembre;16;400.48;> 350 i <= 450 euros/mes
Municipi;Organyà;2022;gener-desembre;13;409.23;> 350 i <= 450 euros/mes
Municipi;Òrrius;2022;gener-desembre;18;760.0;> 600 euros/mes
Municipi;Pacs del Penedès;2022;gener-desembre;6;425.83;> 350 i <= 450 euros/mes
Municipi;Palafolls;2022;gener-desembre;93;591.78;> 450 i <= 600 euros/mes
Municipi;Palafrugell;2022;gener-desembre;347;582.76;> 450 i <= 600 euros/mes
Municipi;Palamós;2022;gener-desembre;339;635.78;> 600 euros/mes
Municipi;Palau d'Anglesola;2022;gener-desembre;12;382.5;> 350 i <= 450 euros/mes
Municipi;Palau-saverdera;2022;gener-desembre;17;585.0;> 450 i <= 600 euros/mes
Municipi;Palau-solità i Plegamans;2022;gener-desembre;164;831.12;> 600 euros/mes
Municipi;Pallaresos;2022;gener-desembre;16;629.38;> 600 euros/mes
Municipi;Pallejà;2022;gener-desembre;122;757.6;> 600 euros/mes
Municipi;Palma de Cervelló;2022;gener-desembre;56;691.85;> 600 euros/mes
Municipi;Pals;2022;gener-desembre;19;814.84;> 600 euros/mes
Municipi;Papiol;2022;gener-desembre;48;852.92;> 600 euros/mes
Municipi;Parets del Vallès;2022;gener-desembre;233;710.81;> 600 euros/mes
Municipi;Pau;2022;gener-desembre;9;680.56;> 600 euros/mes
Municipi;Perafort;2022;gener-desembre;17;566.76;> 450 i <= 600 euros/mes
Municipi;Peralada;2022;gener-desembre;55;662.73;> 600 euros/mes
Municipi;Perelló;2022;gener-desembre;27;353.33;> 350 i <= 450 euros/mes
Municipi;Piera;2022;gener-desembre;187;615.23;> 600 euros/mes
Municipi;Pineda de Mar;2022;gener-desembre;520;603.09;> 600 euros/mes
Municipi;Pla de Santa Maria;2022;gener-desembre;34;474.24;> 450 i <= 600 euros/mes
Municipi;Pla del Penedès;2022;gener-desembre;19;491.6;> 450 i <= 600 euros/mes
Municipi;Planes d'Hostoles;2022;gener-desembre;16;469.06;> 450 i <= 600 euros/mes
Municipi;Pobla de Claramunt;2022;gener-desembre;31;408.87;> 350 i <= 450 euros/mes
Municipi;Pobla de Lillet;2022;gener-desembre;31;449.68;> 350 i <= 450 euros/mes
Municipi;Pobla de Mafumet;2022;gener-desembre;72;499.68;> 450 i <= 600 euros/mes
Municipi;Pobla de Montornès;2022;gener-desembre;47;513.55;> 450 i <= 600 euros/mes
Municipi;Pobla de Segur;2022;gener-desembre;58;332.06;<= 350 euros/mes
Municipi;Polinyà;2022;gener-desembre;103;680.91;> 600 euros/mes
Municipi;Pont de Molins;2022;gener-desembre;6;433.33;> 350 i <= 450 euros/mes
Municipi;Pont de Suert;2022;gener-desembre;36;385.56;> 350 i <= 450 euros/mes
Municipi;Pont de Vilomara i Rocafort;2022;gener-desembre;60;456.73;> 450 i <= 600 euros/mes
Municipi;Pontons;2022;gener-desembre;14;327.5;<= 350 euros/mes
Municipi;Ponts;2022;gener-desembre;38;332.45;<= 350 euros/mes
Municipi;Porqueres;2022;gener-desembre;26;624.42;> 600 euros/mes
Municipi;Port de la Selva;2022;gener-desembre;20;712.25;> 600 euros/mes
Municipi;Portbou;2022;gener-desembre;7;402.14;> 350 i <= 450 euros/mes
Municipi;Portella;2022;gener-desembre;7;405.71;> 350 i <= 450 euros/mes
Municipi;Prades;2022;gener-desembre;8;383.12;> 350 i <= 450 euros/mes
Municipi;Prat de Llobregat;2022;gener-desembre;851;765.69;> 600 euros/mes
Municipi;Prats de Lluçanès;2022;gener-desembre;44;423.8;> 350 i <= 450 euros/mes
